Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","1419898","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2014","2014","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2015","2015","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2016","2016","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2024","2024","1000 USD","3","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2014","2014","1000 USD","629","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2015","2015","1000 USD","629","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2016","2016","1000 USD","629","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","629","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","629","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","629","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","126","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","126","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","252","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","126","E","Estimated value"
"QV","Value of Agricultural Production","450","Madagascar","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2024","2024","1000 USD","126","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","1018663","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","710911","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","606747","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","887049","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","690856","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","868557","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","945362","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","1173040","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","951665","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","898751","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2024","2024","1000 USD","768199","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 USD","122205","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 USD","103166","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 USD","77540","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","112092","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","103977","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","122877","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","134650","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","143496","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","125983","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","115074","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","117574","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2014","2014","1000 USD","82645","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2015","2015","1000 USD","75622","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2016","2016","1000 USD","82790","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","130394","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","109711","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","164720","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","165292","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","165370","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","189496","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","147232","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2024","2024","1000 USD","190693","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2014","2014","1000 USD","574","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2015","2015","1000 USD","582","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2016","2016","1000 USD","394","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","368","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","360","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","280","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","345","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","149","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","81","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","94","E","Estimated value"
"QV","Value of Agricultural Production","454","Malawi","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2024","2024","1000 USD","159","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","82","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","145","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","98","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2024","2024","1000 USD","228","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 USD","913416","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 USD","880161","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 USD","879583","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","825294","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","847347","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","755417","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","756548","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","783904","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","732579","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","698358","E","Estimated value"
"QV","Value of Agricultural Production","458","Malaysia","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","675180","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","307086","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","400761","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","495025","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","633567","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","638276","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","672010","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","619245","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","634411","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","687532","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","596368","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2024","2024","1000 USD","695997","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 USD","620905","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 USD","667963","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 USD","796868","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","775851","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","907655","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","915910","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","862523","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","693521","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","820886","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","866496","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","789830","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2014","2014","1000 USD","325","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2015","2015","1000 USD","785","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2016","2016","1000 USD","1756","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","866","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","999","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","1558","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","2191","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","2373","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","2995","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2023","2023","1000 USD","3540","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2024","2024","1000 USD","3404","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2014","2014","1000 USD","15663","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2015","2015","1000 USD","12263","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2016","2016","1000 USD","13766","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","9608","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2018","2018","1000 USD","10010","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2019","2019","1000 USD","2821","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2020","2020","1000 USD","12733","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2021","2021","1000 USD","7202","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2022","2022","1000 USD","11504","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2023","2023","1000 USD","13205","E","Estimated value"
"QV","Value of Agricultural Production","466","Mali","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2024","2024","1000 USD","13989","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2014","2014","1000 USD","9556","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2015","2015","1000 USD","8278","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2016","2016","1000 USD","8771","E","Estimated value"
"QV","Value of Agricultural Production","470","Malta","58","Gross Production Value (constant 2014-2016 thousand US$)","0111","Wheat","2017","2017","1000 USD","10275","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","116","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","84","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","77","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","82","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","72","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","92","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","145","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","206","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","153","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","280","E","Estimated value"
"QV","Value of Agricultural Production","480","Mauritius","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2024","2024","1000 USD","240","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2014","2014","1000 USD","4961447","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2015","2015","1000 USD","5264334","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2016","2016","1000 USD","6022434","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2017","2017","1000 USD","5918624","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2018","2018","1000 USD","5792035","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2019","2019","1000 USD","5804580","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2020","2020","1000 USD","5846424","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","5863255","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2022","2022","1000 USD","5660681","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2023","2023","1000 USD","5873155","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0112","Maize (corn)","2024","2024","1000 USD","5185981","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2014","2014","1000 USD","56568","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2015","2015","1000 USD","57509","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2016","2016","1000 USD","61901","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2017","2017","1000 USD","64709","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2018","2018","1000 USD","69143","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2019","2019","1000 USD","59750","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2020","2020","1000 USD","71963","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2021","2021","1000 USD","62631","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2022","2022","1000 USD","60018","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2023","2023","1000 USD","61427","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0113","Rice","2024","2024","1000 USD","53505","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2014","2014","1000 USD","146952","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2015","2015","1000 USD","129395","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2016","2016","1000 USD","193138","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2017","2017","1000 USD","164236","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2018","2018","1000 USD","122917","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2019","2019","1000 USD","88270","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2020","2020","1000 USD","93330","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2021","2021","1000 USD","109333","E","Estimated value"
"QV","Value of Agricultural Production","484","Mexico","58","Gross Production Value (constant 2014-2016 thousand US$)","0141","Soya beans","2022","2022","1000 USD","66595","E","Estimated value"
